index,name,type1,type2,ability1,ability2,hidden_ability,height,weight,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,VGCusage2022,VGCusage2023,VGCusage2024
778,mimikyu-totem-busted,ghost,fairy,disguise,None,None ,0,2,55,90,80,50,105,96,476,False,False,generation-vii,NoUsage,NoUsage,NoUsage
779,bruxish,water,psychic,dazzling,strong-jaw,wonder-skin,0,19,68,105,70,70,70,92,475,False,False,generation-vii,NoUsage,0.12585,0.25373
780,drampa,normal,dragon,berserk,sap-sipper,cloud-nine,3,185,78,60,85,135,91,36,485,False,False,generation-vii,0.00596,NoUsage,NoUsage
781,dhelmise,ghost,grass,steelworker,None,None ,3,210,70,131,100,86,90,40,517,False,False,generation-vii,0.01815,NoUsage,NoUsage
782,jangmo-o,dragon,None,bulletproof,soundproof,overcoat,0,29,45,55,65,45,45,45,300,False,False,generation-vii,0.0,0.0,0.0
783,hakamo-o,dragon,fighting,bulletproof,soundproof,overcoat,1,47,55,75,90,65,70,65,420,False,False,generation-vii,0.0,0.0,0.0
784,kommo-o,dragon,fighting,bulletproof,soundproof,overcoat,1,78,75,110,125,100,105,85,600,False,False,generation-vii,0.00324,3.64543,0.60637
784,kommo-o-totem,dragon,fighting,bulletproof,soundproof,overcoat,2,207,75,110,125,100,105,85,600,False,False,generation-vii,NoUsage,NoUsage,NoUsage
785,tapu-koko,electric,fairy,electric-surge,None,telepathy,1,20,70,115,85,95,75,130,570,True,False,generation-vii,0.84391,NoUsage,NoUsage
786,tapu-lele,psychic,fairy,psychic-surge,None,telepathy,1,18,70,85,75,130,115,95,570,True,False,generation-vii,1.91872,NoUsage,NoUsage
787,tapu-bulu,grass,fairy,grassy-surge,None,telepathy,1,45,70,130,115,85,95,75,570,True,False,generation-vii,0.0,NoUsage,NoUsage
788,tapu-fini,water,fairy,misty-surge,None,telepathy,1,21,70,75,115,95,130,85,570,True,False,generation-vii,2.47022,NoUsage,NoUsage
789,cosmog,psychic,None,unaware,None,None ,0,0,43,29,31,29,31,37,200,True,False,generation-vii,0.0,NoUsage,1e-05
790,cosmoem,psychic,None,sturdy,None,None ,0,999,43,29,131,29,131,37,400,True,False,generation-vii,0.0,NoUsage,0.00043
791,solgaleo,psychic,steel,full-metal-body,None,None ,3,230,137,137,107,113,89,97,680,True,False,generation-vii,5.47243,NoUsage,0.1295
792,lunala,psychic,ghost,shadow-shield,None,None ,4,120,137,113,89,137,107,97,680,True,False,generation-vii,1.90593,NoUsage,3.64915
793,nihilego,rock,poison,beast-boost,None,None ,1,55,109,53,47,127,131,103,570,False,False,generation-vii,0.06592,NoUsage,NoUsage
794,buzzwole,bug,fighting,beast-boost,None,None ,2,333,107,139,139,53,53,79,570,False,False,generation-vii,0.01071,NoUsage,NoUsage
795,pheromosa,bug,fighting,beast-boost,None,None ,1,25,71,137,37,137,37,151,570,False,False,generation-vii,0.6098,NoUsage,NoUsage
796,xurkitree,electric,None,beast-boost,None,None ,3,100,83,89,71,173,71,83,570,False,False,generation-vii,0.00558,NoUsage,NoUsage
797,celesteela,steel,flying,beast-boost,None,None ,9,999,97,101,103,107,101,61,570,False,False,generation-vii,0.76855,NoUsage,NoUsage
798,kartana,grass,steel,beast-boost,None,None ,0,0,59,181,131,59,31,109,570,False,False,generation-vii,5.44858,NoUsage,NoUsage
799,guzzlord,dark,dragon,beast-boost,None,None ,5,888,223,101,53,97,53,43,570,False,False,generation-vii,0.0035,NoUsage,NoUsage
800,necrozma,psychic,None,prism-armor,None,None ,2,230,97,107,101,127,89,79,600,True,False,generation-vii,0.0,NoUsage,0.00054
800,necrozma-dusk-mane,psychic,steel,prism-armor,None,None ,3,460,97,157,127,113,109,77,680,True,False,generation-vii,1.60499,NoUsage,0.1819
800,necrozma-dawn-wings,psychic,ghost,prism-armor,None,None ,4,350,97,113,109,157,127,77,680,True,False,generation-vii,0.09109,NoUsage,0.38148
800,necrozma-ultra,psychic,dragon,neuroforce,None,None ,7,230,97,167,97,167,97,129,754,True,False,generation-vii,NoUsage,NoUsage,NoUsage
801,magearna,steel,fairy,soul-heart,None,None ,1,80,80,95,115,130,115,65,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
801,magearna-original,steel,fairy,soul-heart,None,None ,1,80,80,95,115,130,115,65,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
802,marshadow,fighting,ghost,technician,None,None ,0,22,90,125,80,90,90,125,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
803,poipole,poison,None,beast-boost,None,None ,0,1,67,73,67,73,67,73,420,False,False,generation-vii,0.0,NoUsage,NoUsage
804,naganadel,poison,dragon,beast-boost,None,None ,3,150,73,73,73,127,73,121,540,False,False,generation-vii,0.03672,NoUsage,NoUsage
805,stakataka,rock,steel,beast-boost,None,None ,5,820,61,131,211,53,101,13,570,False,False,generation-vii,0.86669,NoUsage,NoUsage
806,blacephalon,fire,ghost,beast-boost,None,None ,1,13,53,127,53,151,79,107,570,False,False,generation-vii,0.02514,NoUsage,NoUsage
807,zeraora,electric,None,volt-absorb,None,None ,1,44,88,112,75,102,80,143,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
808,meltan,steel,None,magnet-pull,None,None ,0,8,46,65,65,55,35,34,300,False,True,generation-vii,NoUsage,NoUsage,NoUsage
809,melmetal,steel,None,iron-fist,None,None ,2,800,135,143,143,80,65,34,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
809,melmetal-gmax,steel,None,iron-fist,None,None ,25,1000,135,143,143,80,65,34,600,False,True,generation-vii,NoUsage,NoUsage,NoUsage
810,grookey,grass,None,overgrow,None,grassy-surge,0,5,50,65,50,40,40,65,310,False,False,generation-viii,0.0,0.0,0.0
811,thwackey,grass,None,overgrow,None,grassy-surge,0,14,70,85,70,55,60,80,420,False,False,generation-viii,0.0,0.0,0.0
812,rillaboom,grass,None,overgrow,None,grassy-surge,2,90,100,125,90,60,70,85,530,False,False,generation-viii,19.39555,22.8907,22.31496
812,rillaboom-gmax,grass,None,overgrow,None,grassy-surge,28,1000,100,125,90,60,70,85,530,False,False,generation-viii,NoUsage,NoUsage,NoUsage
813,scorbunny,fire,None,blaze,None,libero,0,4,50,71,40,40,40,69,310,False,False,generation-viii,0.0,0.0,0.0
814,raboot,fire,None,blaze,None,libero,0,9,65,86,60,55,60,94,420,False,False,generation-viii,0.0,0.0,0.0
815,cinderace,fire,None,blaze,None,libero,1,33,80,116,75,65,75,119,530,False,False,generation-viii,1.17612,0.07588,0.00751
815,cinderace-gmax,fire,None,blaze,None,libero,27,1000,80,116,75,65,75,119,530,False,False,generation-viii,NoUsage,NoUsage,NoUsage
816,sobble,water,None,torrent,None,sniper,0,4,50,40,40,70,40,70,310,False,False,generation-viii,0.0,0.0,0.0
817,drizzile,water,None,torrent,None,sniper,0,11,65,60,55,95,55,90,420,False,False,generation-viii,0.0,0.0,0.0
818,inteleon,water,None,torrent,None,sniper,1,45,70,85,65,125,65,120,530,False,False,generation-viii,0.02842,0.03641,0.0124
818,inteleon-gmax,water,None,torrent,None,sniper,40,1000,70,85,65,125,65,120,530,False,False,generation-viii,NoUsage,NoUsage,NoUsage
819,skwovet,normal,None,cheek-pouch,None,gluttony,0,2,70,55,55,35,35,25,275,False,False,generation-viii,0.0,0.0,0.0
820,greedent,normal,None,cheek-pouch,None,gluttony,0,6,120,95,95,55,75,20,460,False,False,generation-viii,0.08851,0.00042,0.00123
821,rookidee,flying,None,keen-eye,unnerve,big-pecks,0,1,38,47,35,33,35,57,245,False,False,generation-viii,0.0,0.0,0.0
822,corvisquire,flying,None,keen-eye,unnerve,big-pecks,0,16,68,67,55,43,55,77,365,False,False,generation-viii,0.0,0.0,0.0
823,corviknight,flying,steel,pressure,unnerve,mirror-armor,2,75,98,87,105,53,85,67,495,False,False,generation-viii,0.03858,2.24481,0.95373
823,corviknight-gmax,flying,steel,pressure,unnerve,mirror-armor,14,1000,98,87,105,53,85,67,495,False,False,generation-viii,NoUsage,NoUsage,NoUsage
824,blipbug,bug,None,swarm,compound-eyes,telepathy,0,8,25,20,20,25,45,45,180,False,False,generation-viii,0.0,NoUsage,NoUsage
825,dottler,bug,psychic,swarm,compound-eyes,telepathy,0,19,50,35,80,50,90,30,335,False,False,generation-viii,0.0,NoUsage,NoUsage
826,orbeetle,bug,psychic,swarm,frisk,telepathy,0,40,60,45,110,80,120,90,505,False,False,generation-viii,0.0,NoUsage,NoUsage
826,orbeetle-gmax,bug,psychic,swarm,frisk,telepathy,14,1000,60,45,110,80,120,90,505,False,False,generation-viii,NoUsage,NoUsage,NoUsage
827,nickit,dark,None,run-away,unburden,stakeout,0,8,40,28,28,47,52,50,245,False,False,generation-viii,0.0,NoUsage,NoUsage
828,thievul,dark,None,run-away,unburden,stakeout,1,19,70,58,58,87,92,90,455,False,False,generation-viii,0.0,NoUsage,NoUsage
829,gossifleur,grass,None,cotton-down,regenerator,effect-spore,0,2,40,40,60,40,60,10,250,False,False,generation-viii,0.0,NoUsage,NoUsage
830,eldegoss,grass,None,cotton-down,regenerator,effect-spore,0,2,60,50,90,80,120,60,460,False,False,generation-viii,0.00981,NoUsage,NoUsage
831,wooloo,normal,None,fluffy,run-away,bulletproof,0,6,42,40,55,40,45,48,270,False,False,generation-viii,0.0,NoUsage,NoUsage
832,dubwool,normal,None,fluffy,steadfast,bulletproof,1,43,72,80,100,60,90,88,490,False,False,generation-viii,0.0,NoUsage,NoUsage
833,chewtle,water,None,strong-jaw,shell-armor,swift-swim,0,8,50,64,50,38,38,44,284,False,False,generation-viii,0.0,0.0,0.0
834,drednaw,water,rock,strong-jaw,shell-armor,swift-swim,1,115,90,115,90,48,68,74,485,False,False,generation-viii,0.03444,0.71084,0.00898
834,drednaw-gmax,water,rock,strong-jaw,shell-armor,swift-swim,24,1000,90,115,90,48,68,74,485,False,False,generation-viii,NoUsage,NoUsage,NoUsage
835,yamper,electric,None,ball-fetch,None,rattled,0,13,59,45,50,40,50,26,270,False,False,generation-viii,0.0,NoUsage,NoUsage
836,boltund,electric,None,strong-jaw,None,competitive,1,34,69,90,60,90,60,121,490,False,False,generation-viii,0.00596,NoUsage,NoUsage
837,rolycoly,rock,None,steam-engine,heatproof,flash-fire,0,12,30,40,50,40,50,30,240,False,False,generation-viii,0.0,0.0,0.0
838,carkol,rock,fire,steam-engine,flame-body,flash-fire,1,78,80,60,90,60,70,50,410,False,False,generation-viii,0.0,0.0,0.0
839,coalossal,rock,fire,steam-engine,flame-body,flash-fire,2,310,110,80,120,80,90,30,510,False,False,generation-viii,1.97583,0.2083,0.05464
839,coalossal-gmax,rock,fire,steam-engine,flame-body,flash-fire,42,1000,110,80,120,80,90,30,510,False,False,generation-viii,NoUsage,NoUsage,NoUsage
840,applin,grass,dragon,ripen,gluttony,bulletproof,0,0,40,40,80,40,40,20,260,False,False,generation-viii,0.0,0.0,0.0
841,flapple,grass,dragon,ripen,gluttony,hustle,0,1,70,110,80,95,60,70,485,False,False,generation-viii,0.00154,0.01783,0.00049
841,flapple-gmax,grass,dragon,ripen,gluttony,hustle,24,1000,70,110,80,95,60,70,485,False,False,generation-viii,NoUsage,NoUsage,NoUsage
842,appletun,grass,dragon,ripen,gluttony,thick-fat,0,13,110,85,80,100,80,30,485,False,False,generation-viii,0.01058,0.02521,0.00131
842,appletun-gmax,grass,dragon,ripen,gluttony,thick-fat,24,1000,110,85,80,100,80,30,485,False,False,generation-viii,NoUsage,NoUsage,NoUsage
843,silicobra,ground,None,sand-spit,shed-skin,sand-veil,2,7,52,57,75,35,50,46,315,False,False,generation-viii,0.0,0.0,0.0
844,sandaconda,ground,None,sand-spit,shed-skin,sand-veil,3,65,72,107,125,65,70,71,510,False,False,generation-viii,0.00074,0.01599,0.00275
844,sandaconda-gmax,ground,None,sand-spit,shed-skin,sand-veil,22,1000,72,107,125,65,70,71,510,False,False,generation-viii,NoUsage,NoUsage,NoUsage
845,cramorant,flying,water,gulp-missile,None,None ,0,18,70,85,55,85,95,85,475,False,False,generation-viii,0.00025,0.01964,0.07541
845,cramorant-gulping,flying,water,gulp-missile,None,None ,0,18,70,85,55,85,95,85,475,False,False,generation-viii,NoUsage,NoUsage,NoUsage
845,cramorant-gorging,flying,water,gulp-missile,None,None ,0,18,70,85,55,85,95,85,475,False,False,generation-viii,NoUsage,NoUsage,NoUsage
846,arrokuda,water,None,swift-swim,None,propeller-tail,0,1,41,63,40,40,30,66,280,False,False,generation-viii,0.0,0.0,0.0
847,barraskewda,water,None,swift-swim,None,propeller-tail,1,30,61,123,60,60,50,136,490,False,False,generation-viii,0.03942,0.83623,0.01589
848,toxel,electric,poison,rattled,static,klutz,0,11,40,38,35,54,35,40,242,False,False,generation-viii,0.0,0.0,0.0
849,toxtricity-amped,electric,poison,punk-rock,plus,technician,1,40,75,98,70,114,70,75,502,False,False,generation-viii,0.02022,0.16847,0.00864
849,toxtricity-low-key,electric,poison,punk-rock,minus,technician,1,40,75,98,70,114,70,75,502,False,False,generation-viii,NoUsage,NoUsage,NoUsage
849,toxtricity-amped-gmax,electric,poison,punk-rock,plus,technician,24,1000,75,98,70,114,70,75,502,False,False,generation-viii,NoUsage,NoUsage,NoUsage
849,toxtricity-low-key-gmax,electric,poison,punk-rock,minus,technician,24,1000,75,98,70,114,70,75,502,False,False,generation-viii,NoUsage,NoUsage,NoUsage
850,sizzlipede,fire,bug,flash-fire,white-smoke,flame-body,0,1,50,65,45,50,50,45,305,False,False,generation-viii,0.0,NoUsage,NoUsage
851,centiskorch,fire,bug,flash-fire,white-smoke,flame-body,3,120,100,115,65,90,90,65,525,False,False,generation-viii,0.10337,NoUsage,NoUsage
851,centiskorch-gmax,fire,bug,flash-fire,white-smoke,flame-body,75,1000,100,115,65,90,90,65,525,False,False,generation-viii,NoUsage,NoUsage,NoUsage
852,clobbopus,fighting,None,limber,None,technician,0,4,50,68,60,50,50,32,310,False,False,generation-viii,0.0,NoUsage,NoUsage
853,grapploct,fighting,None,limber,None,technician,1,39,80,118,90,70,80,42,480,False,False,generation-viii,0.00034,NoUsage,NoUsage
854,sinistea,ghost,None,weak-armor,None,cursed-body,0,0,40,45,45,74,54,50,308,False,False,generation-viii,0.0,0.0,0.0
855,polteageist,ghost,None,weak-armor,None,cursed-body,0,0,60,65,65,134,114,70,508,False,False,generation-viii,0.00076,0.01387,0.00246
856,hatenna,psychic,None,healer,anticipation,magic-bounce,0,3,42,30,45,56,53,39,265,False,False,generation-viii,0.0,0.0,0.0
857,hattrem,psychic,None,healer,anticipation,magic-bounce,0,4,57,40,65,86,73,49,370,False,False,generation-viii,0.0,0.0,0.0
858,hatterene,psychic,fairy,healer,anticipation,magic-bounce,2,5,57,90,95,136,103,29,510,False,False,generation-viii,0.28515,1.37106,2.03637
858,hatterene-gmax,psychic,fairy,healer,anticipation,magic-bounce,26,1000,57,90,95,136,103,29,510,False,False,generation-viii,NoUsage,NoUsage,NoUsage
859,impidimp,dark,fairy,prankster,frisk,pickpocket,0,5,45,45,30,55,40,50,265,False,False,generation-viii,0.0,0.0,0.0
860,morgrem,dark,fairy,prankster,frisk,pickpocket,0,12,65,60,45,75,55,70,370,False,False,generation-viii,0.0,0.0,0.0
861,grimmsnarl,dark,fairy,prankster,frisk,pickpocket,1,61,95,120,65,95,75,60,510,False,False,generation-viii,26.28657,7.78893,1.27286
861,grimmsnarl-gmax,dark,fairy,prankster,frisk,pickpocket,32,1000,95,120,65,95,75,60,510,False,False,generation-viii,NoUsage,NoUsage,NoUsage
862,obstagoon,dark,normal,reckless,guts,defiant,1,46,93,90,101,60,81,95,520,False,False,generation-viii,0.01258,NoUsage,NoUsage
863,perrserker,steel,None,battle-armor,tough-claws,steely-spirit,0,28,70,110,100,50,60,50,440,False,False,generation-viii,0.00952,0.11305,0.02694
864,cursola,ghost,None,weak-armor,None,perish-body,1,0,60,95,50,145,130,30,510,False,False,generation-viii,0.00681,NoUsage,NoUsage
865,sirfetchd,fighting,None,steadfast,None,scrappy,0,117,62,135,95,68,82,65,507,False,False,generation-viii,NoUsage,NoUsage,NoUsage
866,mr-rime,ice,psychic,tangled-feet,screen-cleaner,ice-body,1,58,80,85,75,110,100,70,520,False,False,generation-viii,NoUsage,NoUsage,NoUsage
867,runerigus,ground,ghost,wandering-spirit,None,None ,1,66,58,95,145,50,105,30,483,False,False,generation-viii,0.05966,NoUsage,NoUsage
868,milcery,fairy,None,sweet-veil,None,aroma-veil,0,0,45,40,40,50,61,34,270,False,False,generation-viii,0.0,NoUsage,0.0
869,alcremie,fairy,None,sweet-veil,None,aroma-veil,0,0,65,60,75,110,121,64,495,False,False,generation-viii,0.17496,NoUsage,0.1397
869,alcremie-gmax,fairy,None,sweet-veil,None,aroma-veil,30,1000,65,60,75,110,121,64,495,False,False,generation-viii,NoUsage,NoUsage,NoUsage
870,falinks,fighting,None,battle-armor,None,defiant,3,62,65,100,100,70,60,75,470,False,False,generation-viii,0.00088,0.0018,0.00286
871,pincurchin,electric,None,lightning-rod,None,electric-surge,0,1,48,101,95,91,85,15,435,False,False,generation-viii,0.03405,0.74133,0.05723
872,snom,ice,bug,shield-dust,None,ice-scales,0,3,30,25,35,45,30,20,185,False,False,generation-viii,0.0,0.0,0.0
873,frosmoth,ice,bug,shield-dust,None,ice-scales,1,42,70,65,60,125,90,65,475,False,False,generation-viii,0.04544,0.04684,0.03373
874,stonjourner,rock,None,power-spot,None,None ,2,520,100,125,135,20,20,70,470,False,False,generation-viii,0.00973,0.29701,0.01344
875,eiscue,ice,None,ice-face,None,None ,1,89,75,80,110,65,90,50,470,False,False,generation-viii,7e-05,0.01067,0.0026
875,eiscue-noice,ice,None,ice-face,None,None ,1,89,75,80,70,65,50,130,470,False,False,generation-viii,NoUsage,NoUsage,NoUsage
876,indeedee-male,psychic,normal,inner-focus,synchronize,psychic-surge,0,28,60,65,55,105,95,95,475,False,False,generation-viii,0.58247,0.69222,0.95508
876,indeedee-female,psychic,normal,own-tempo,synchronize,psychic-surge,0,28,70,55,65,95,105,85,475,False,False,generation-viii,8.37202,16.45373,12.08637
877,morpeko-full-belly,electric,dark,hunger-switch,None,None ,0,3,58,95,58,70,58,97,436,False,False,generation-viii,NoUsage,NoUsage,NoUsage
877,morpeko,electric,dark,hunger-switch,None,None ,0,3,58,95,58,70,58,97,436,False,False,generation-viii,0.0,0.00579,0.00121
878,cufant,steel,None,sheer-force,None,heavy-metal,1,100,72,80,49,40,49,40,330,False,False,generation-viii,0.0,0.0,0.0
879,copperajah,steel,None,sheer-force,None,heavy-metal,3,650,122,130,69,80,69,30,500,False,False,generation-viii,0.00014,0.0,0.0029
879,copperajah-gmax,steel,None,sheer-force,None,heavy-metal,23,1000,122,130,69,80,69,30,500,False,False,generation-viii,NoUsage,NoUsage,NoUsage
880,dracozolt,electric,dragon,volt-absorb,hustle,sand-rush,1,190,90,100,90,80,70,75,505,False,False,generation-viii,0.06513,NoUsage,NoUsage
881,arctozolt,electric,ice,volt-absorb,static,slush-rush,2,150,90,100,90,90,80,55,505,False,False,generation-viii,0.00608,NoUsage,NoUsage
882,dracovish,water,dragon,water-absorb,strong-jaw,sand-rush,2,215,90,90,100,70,80,75,505,False,False,generation-viii,0.29905,NoUsage,NoUsage
883,arctovish,water,ice,water-absorb,ice-body,slush-rush,2,175,90,90,100,80,90,55,505,False,False,generation-viii,0.00131,NoUsage,NoUsage
884,duraludon,steel,dragon,light-metal,heavy-metal,stalwart,1,40,70,95,115,120,50,85,535,False,False,generation-viii,0.03485,NoUsage,0.03373
884,duraludon-gmax,steel,dragon,light-metal,heavy-metal,stalwart,43,1000,70,95,115,120,50,85,535,False,False,generation-viii,NoUsage,NoUsage,NoUsage
885,dreepy,dragon,ghost,clear-body,infiltrator,cursed-body,0,2,28,60,30,40,30,82,270,False,False,generation-viii,0.0,0.0,0.0
886,drakloak,dragon,ghost,clear-body,infiltrator,cursed-body,1,11,68,80,50,60,50,102,410,False,False,generation-viii,0.0,0.0,0.0
887,dragapult,dragon,ghost,clear-body,infiltrator,cursed-body,3,50,88,120,75,100,75,142,600,False,False,generation-viii,1.86568,1.53354,1.21768
888,zacian,fairy,None,intrepid-sword,None,None ,2,110,92,120,115,80,115,138,660,True,False,generation-viii,0.00451,NoUsage,0.10091
888,zacian-crowned,fairy,steel,intrepid-sword,None,None ,2,355,92,150,115,80,115,148,700,True,False,generation-viii,60.39172,NoUsage,3.39879
889,zamazenta,fighting,None,dauntless-shield,None,None ,2,210,92,120,115,80,115,138,660,True,False,generation-viii,0.01022,NoUsage,0.01179
889,zamazenta-crowned,fighting,steel,dauntless-shield,None,None ,2,785,92,120,140,80,140,128,700,True,False,generation-viii,1.03373,NoUsage,4.12203
890,eternatus,poison,dragon,pressure,None,None ,20,950,140,85,95,145,95,130,690,True,False,generation-viii,1.30324,NoUsage,0.64711
890,eternatus-eternamax,poison,dragon,pressure,None,None ,100,0,255,115,250,125,250,130,1125,True,False,generation-viii,NoUsage,NoUsage,NoUsage
891,kubfu,fighting,None,inner-focus,None,None ,0,12,60,90,60,53,50,72,385,True,False,generation-viii,0.0,0.0,0.0
892,urshifu-single,fighting,dark,unseen-fist,None,None ,1,105,100,130,100,63,60,97,550,True,False,generation-viii,7.57563,9.56383,24.98031
892,urshifu-rapid,fighting,water,unseen-fist,None,None ,1,105,100,130,100,63,60,97,550,True,False,generation-viii,5.86298,48.97556,25.61987
892,urshifu-single-strike-gmax,fighting,dark,unseen-fist,None,None ,29,1000,100,130,100,63,60,97,550,True,False,generation-viii,NoUsage,NoUsage,NoUsage
892,urshifu-rapid-strike-gmax,fighting,water,unseen-fist,None,None ,26,1000,100,130,100,63,60,97,550,True,False,generation-viii,NoUsage,NoUsage,NoUsage
893,zarude,dark,grass,leaf-guard,None,None ,1,70,105,120,105,70,95,105,600,False,True,generation-viii,NoUsage,NoUsage,NoUsage
893,zarude-dada,dark,grass,leaf-guard,None,None ,1,70,105,120,105,70,95,105,600,False,True,generation-viii,NoUsage,NoUsage,NoUsage
894,regieleki,electric,None,transistor,None,None ,1,145,80,100,50,100,50,200,580,True,False,generation-viii,33.66805,11.84415,0.70705
895,regidrago,dragon,None,dragons-maw,None,None ,2,200,200,100,50,100,50,80,580,True,False,generation-viii,0.22145,5.93283,2.34267
896,glastrier,ice,None,chilling-neigh,None,None ,2,800,100,145,130,65,110,30,580,True,False,generation-viii,0.6861,2.65695,0.1538
897,spectrier,ghost,None,grim-neigh,None,None ,2,44,100,65,60,145,80,130,580,True,False,generation-viii,2.8511,1.07341,0.13724
898,calyrex,psychic,grass,unnerve,None,None ,1,7,100,80,80,80,80,80,500,True,False,generation-viii,0.0,NoUsage,0.00028
898,calyrex-ice-rider,psychic,ice,as-one-glastrier,None,None ,2,809,100,165,150,85,130,50,680,True,False,generation-viii,12.16652,NoUsage,20.95435
898,calyrex-shadow-rider,psychic,ghost,as-one-spectrier,None,None ,2,53,100,85,80,165,100,150,680,True,False,generation-viii,16.04262,NoUsage,20.12318
899,wyrdeer,normal,psychic,intimidate,frisk,sap-sipper,1,95,103,105,72,105,75,65,525,False,False,generation-viii,NoUsage,0.39539,0.02855
900,kleavor,bug,rock,swarm,sheer-force,sharpness,1,89,70,135,95,45,70,85,500,False,False,generation-viii,NoUsage,2.68497,0.03425
901,ursaluna,ground,normal,guts,bulletproof,unnerve,2,290,130,140,105,45,80,50,550,False,False,generation-viii,NoUsage,18.843,3.61115
901,ursaluna-bloodmoon,ground,normal,minds-eye,None,None ,2,290,113,70,120,135,65,52,555,False,False,generation-viii,NoUsage,9.73372,13.66696
902,basculegion-male,water,ghost,swift-swim,adaptability,mold-breaker,3,110,120,112,65,80,75,78,530,False,False,generation-viii,NoUsage,6.35371,0.7011
902,basculegion-female,water,ghost,swift-swim,adaptability,mold-breaker,3,110,120,92,65,100,75,78,530,False,False,generation-viii,NoUsage,0.09413,0.01925
903,sneasler,fighting,poison,pressure,unburden,poison-touch,1,43,80,130,60,40,80,120,510,False,False,generation-viii,NoUsage,3.57246,0.58493
904,overqwil,dark,poison,poison-point,swift-swim,intimidate,2,60,85,115,95,65,65,85,510,False,False,generation-viii,NoUsage,0.54256,0.03725
905,enamorus-incarnate,fairy,flying,cute-charm,None,contrary,1,48,74,115,70,135,80,106,580,True,False,generation-viii,NoUsage,3.10634,0.22936
905,enamorus-therian,fairy,flying,overcoat,None,None ,1,48,74,115,110,135,100,46,580,True,False,generation-viii,NoUsage,4.74553,0.58846
906,sprigatito,grass,None,overgrow,None,protean,0,4,40,61,54,45,45,65,310,False,False,generation-ix,NoUsage,0.0,0.0
907,floragato,grass,None,overgrow,None,protean,0,12,61,80,63,60,63,83,410,False,False,generation-ix,NoUsage,0.0,0.0
908,meowscarada,grass,dark,overgrow,None,protean,1,31,76,110,70,81,70,123,530,False,False,generation-ix,NoUsage,8.53101,0.16802
909,fuecoco,fire,None,blaze,None,unaware,0,9,67,45,59,63,40,36,310,False,False,generation-ix,NoUsage,0.0,0.0
910,crocalor,fire,None,blaze,None,unaware,1,30,81,55,78,90,58,49,411,False,False,generation-ix,NoUsage,0.0,0.0
911,skeledirge,fire,ghost,blaze,None,unaware,1,326,104,75,100,110,75,66,530,False,False,generation-ix,NoUsage,1.12313,0.05681
912,quaxly,water,None,torrent,None,moxie,0,6,55,65,45,50,45,50,310,False,False,generation-ix,NoUsage,0.0,0.0
913,quaxwell,water,None,torrent,None,moxie,1,21,70,85,65,65,60,65,410,False,False,generation-ix,NoUsage,0.0,0.0
914,quaquaval,water,fighting,torrent,None,moxie,1,61,85,120,80,85,75,85,530,False,False,generation-ix,NoUsage,0.34212,0.01712
915,lechonk,normal,None,aroma-veil,gluttony,thick-fat,0,10,54,45,40,35,45,35,254,False,False,generation-ix,NoUsage,0.0,0.0
916,oinkologne,normal,None,lingering-aroma,gluttony,thick-fat,1,120,110,100,75,59,80,65,489,False,False,generation-ix,NoUsage,0.0,1e-05
916,oinkologne-f,normal,None,aroma-veil,gluttony,thick-fat,1,120,115,90,70,59,90,65,489,False,False,generation-ix,NoUsage,0.0,1e-05
917,tarountula,bug,None,insomnia,None,stakeout,0,4,35,41,45,29,40,20,210,False,False,generation-ix,NoUsage,0.0,0.0
918,spidops,bug,None,insomnia,None,stakeout,1,16,60,79,92,52,86,35,404,False,False,generation-ix,NoUsage,0.0008,0.00124
919,nymble,bug,None,swarm,None,tinted-lens,0,1,33,46,40,21,25,45,210,False,False,generation-ix,NoUsage,0.0,0.0
920,lokix,bug,dark,swarm,None,tinted-lens,1,17,71,102,78,52,55,92,450,False,False,generation-ix,NoUsage,0.04147,0.00223
921,pawmi,electric,None,static,natural-cure,iron-fist,0,2,45,50,20,40,25,60,240,False,False,generation-ix,NoUsage,0.0,0.0
922,pawmo,electric,fighting,volt-absorb,natural-cure,iron-fist,0,6,60,75,40,50,40,85,350,False,False,generation-ix,NoUsage,0.0,0.0
923,pawmot,electric,fighting,volt-absorb,natural-cure,iron-fist,0,41,70,115,70,70,60,105,490,False,False,generation-ix,NoUsage,2.10739,0.02016
924,tandemaus,normal,None,run-away,pickup,own-tempo,0,1,50,50,45,40,45,75,305,False,False,generation-ix,NoUsage,0.0,0.0
925,maushold-four,normal,None,friend-guard,cheek-pouch,technician,0,2,74,75,70,65,75,111,470,False,False,generation-ix,NoUsage,10.07058,0.60788
925,maushold-three,normal,None,friend-guard,cheek-pouch,technician,0,2,74,75,70,65,75,111,470,False,False,generation-ix,NoUsage,NoUsage,NoUsage
926,fidough,fairy,None,own-tempo,None,klutz,0,10,37,55,70,30,55,65,312,False,False,generation-ix,NoUsage,0.0,0.0
927,dachsbun,fairy,None,well-baked-body,None,aroma-veil,0,14,57,80,115,50,80,95,477,False,False,generation-ix,NoUsage,0.15557,0.01069
